baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	EhMyb10_1	EhMyb10_2	pEhEx_1	pEhEx_2	EhMyb10_1.1	EhMyb10_2.1	pEhEx_1.1	pEhEx_2.1	Certeza	DE
EHI_054140A	118.128596446032	0.11076406802641	0.456874628609601	0.242438649665218	0.808440289350655	0.999463876637262	112	121	176	86	118.867226669134	126.711356026536	125.747962734582	101.187840353877	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_054160A	31.0081009670026	-0.277926884351631	0.638029406591262	-0.435601998090471	0.663125520844031	0.999463876637262	29	24	41	33	30.7781211911151	25.1328309474122	29.2935595006696	38.8278922288134	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_054180A	32.909542516293	0.524422676181103	0.679484929351319	0.771794418872177	0.440236197828999	0.999463876637262	25	49	44	19	26.5328630957889	51.3128631842998	31.4369906836454	22.355453101438	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_054190A	14.8910203197134	-0.361286940157764	0.922796662776377	-0.391513054534437	0.695418041099685	0.999463876637262	10	15	35	7	10.6131452383155	15.7080193421326	25.0066971347179	8.23621956368769	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_054200A	13.2455935554815	-0.12956387922692	0.850173337418171	-0.152397015437326	0.878873810920463	0.999463876637262	11	13	19	12	11.6744597621471	13.6136167631816	13.5750641588469	14.1192335377503	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_054240A	9.54367689366209	-0.337444459065289	0.971843179930779	-0.347221101134161	0.728425219439191	0.999463876637262	8	8	15	9	8.49051619065243	8.37761031580406	10.7171559148791	10.5894251533127	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_054250A	15.4313104349374	0.267633705088905	0.815068197593129	0.328357437916507	0.742641420126259	0.999463876637262	19	13	21	11	20.1649759527995	13.6136167631816	15.0040182808308	12.9426307429378	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_054260A	858.532541209253	0.28019690323531	0.390086616574457	0.718294069393761	0.472575986141693	0.999463876637262	823	964	987	719	873.461853113369	1009.50204305439	705.188859199046	845.977409470207	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_054480A	98.1455900265312	0.531886501030314	0.580790570691584	0.915797411099431	0.359773161633608	0.999463876637262	88	133	153	43	93.3956780971768	139.277771500242	109.314990331767	50.5939201769386	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_054510A	38.7159497623312	-0.291940283827133	0.589487936449999	-0.495243864675584	0.620427990639891	0.999463876637262	37	29	60	36	39.2686373817675	30.3688373947897	42.8686236595165	42.357700613251	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_054520A	208.140523961097	-0.108124861526227	0.722508331280262	-0.149652061914128	0.881039131184129	0.999463876637262	228	151	103	305	241.979711433594	158.127394710802	73.5911372821699	358.863852417821	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_054530A	275.96330051821	0.0676200071295513	0.442788983687118	0.152713842531667	0.878623944053177	0.999463876637262	296	239	312	269	314.14909905414	250.281108184646	222.916843029486	316.50615180457	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_054660A	15.1790777164931	0.303113882148625	0.833583950189829	0.363627301220949	0.716136337022445	0.999463876637262	13	19	23	9	13.7970888098102	19.8968245000346	16.4329724028146	10.5894251533127	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_054720A	19.9668825085199	0.135108072189096	0.813247155104779	0.166134085242128	0.868051430727275	0.999463876637262	17	23	38	9	18.0423469051364	24.0856296579367	27.1501283176938	10.5894251533127	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_054740A	6295.75972862763	-0.156578280178994	0.45269204126521	-0.345882555702504	0.729430978984355	0.999463876637262	6804	4476	7396	6791	7221.18402014989	4687.27297169237	5284.2723430964	7990.30957957187	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_054750A	31.8693978439955	0.444464560220887	0.657792645472004	0.675690984507677	0.49923686113553	0.999463876637262	27	43	44	19	28.655492143452	45.0296554474468	31.4369906836454	22.355453101438	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_054760A	32.6669966577449	0.415525221480842	0.626842390652754	0.662886281586892	0.507403388390147	0.999463876637262	30	41	42	22	31.8394357149466	42.9352528684958	30.0080365616615	25.8852614858756	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_054790A	317.883506945974	0.350186150868556	0.440849480514574	0.79434402522105	0.426995180860456	0.999463876637262	279	398	441	207	296.106752149004	416.786113211252	315.084383897446	243.556778526193	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_054840A	21.0732222456346	0.0101579760057716	0.717272972989957	0.014161938882805	0.988700785311687	0.999463876637262	21	19	26	20	22.2876050004626	19.8968245000346	18.5764035857905	23.5320558962505	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_055350A	142.152248974777	0.225018794338774	0.450316031952699	0.499690835707155	0.617292786330593	0.999463876637262	125	166	189	108	132.664315478944	173.835414052934	135.036164527477	127.073101839753	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_055360A	35.90887219915	0.00406611619117052	0.609930914644988	0.0066665192623286	0.994680926605124	0.999463876637262	37	31	43	35	39.2686373817675	32.4632399737407	30.7225136226535	41.1810978184384	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_055400A	405.837863241617	-0.181317442206817	0.481495522901326	-0.376571398035563	0.706492146671658	0.999463876637262	465	255	539	406	493.511253581673	267.036328816254	385.103135874656	477.700734693886	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_055630A	328.301720694028	0.0640093437062339	0.517946324717008	0.12358296729146	0.901645479223856	0.999463876637262	435	200	431	284	461.671817866726	209.440257895101	307.939613287527	334.155193726758	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_055710A	16.2898978346556	-0.364168813658703	0.784812843410806	-0.464019946559515	0.642633454878271	0.999463876637262	14	13	25	16	14.8584033336418	13.6136167631816	17.8619265247985	18.8256447170004	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_055830A	15.8097687866888	-0.670948693523948	0.828175246611081	-0.810153039793801	0.417852223441559	0.999463876637262	11	12	20	21	11.6744597621471	12.5664154737061	14.2895412198388	24.7086586910631	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_055960A	43.217137463139	-0.314596388096245	0.568598435898871	-0.553283949152823	0.58006899016059	0.999463876637262	40	33	65	42	42.4525809532622	34.5576425526917	46.4410089644762	49.4173173821261	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_056100A	105.801482319839	-0.386372599065386	0.45521824513236	-0.848763429842412	0.396012943133605	0.999463876637262	85	89	166	103	90.2117345256821	93.2009147633201	118.603192124662	121.19008786569	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_056120A	203.420859641982	-0.351762748067244	0.441021024778389	-0.79760992856067	0.425096887580458	0.999463876637262	192	147	350	175	203.772388575658	153.9385895529	250.066971347179	205.905489092192	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_056130A	36.4045581766555	0.571421404744913	0.657058745054933	0.869665625859892	0.384483162528623	0.999463876637262	41	42	55	16	43.5138954770937	43.9824541579713	39.2962383545567	18.8256447170004	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_056360A	11.7066110007083	0.463440745190456	0.959290031711091	0.483108058950445	0.629019012190757	0.999463876637262	10	16	19	5	10.6131452383155	16.7552206316081	13.5750641588469	5.88301397406263	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_056400A	79.2313086065362	-0.273539064279024	0.498539253163171	-0.548681096911532	0.583224320916717	0.999463876637262	61	75	108	82	64.7401859537248	78.540096710663	77.1635225871296	96.4814291746272	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_056420A	1016.98820735971	-0.067679162865671	0.410917723123523	-0.164702467324162	0.869178174862012	0.999463876637262	981	903	1714	728	1041.14954787875	945.622764396383	1224.61368254019	856.566834623519	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_056480A	8890.47866435895	-0.26925397272123	0.517368206990816	-0.520430071046111	0.602763855539556	0.999463876637262	9355	5918	8833	11155	9928.59737044419	6197.33723111605	6310.97587974181	13125.0041761337	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_056500A	37.3334645488131	0.0914113236773095	0.590892830938972	0.154700343092757	0.877057559501634	0.999463876637262	34	39	47	33	36.0846938102728	40.8408502895448	33.5804218666212	38.8278922288134	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_056630A	24.8872606410471	0.0353326753287763	0.715845994969604	0.0493579283492066	0.960634055584574	0.999463876637262	17	31	39	18	18.0423469051364	32.4632399737407	27.8646053786857	21.1788503066255	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_056650A	78.2201232799953	0.00533352828229289	0.524565360741352	0.0101675190194701	0.991887633326909	0.999463876637262	78	71	134	51	82.7825328588612	74.351291552761	95.7399261729201	60.0067425354389	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_056660A	53.6157101672575	-0.0165302279415496	0.53585789289404	-0.0308481561263823	0.975390635640431	0.999463876637262	55	46	72	48	58.3722988107355	48.1712593158733	51.4423483914197	56.4769341510013	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_056920A	392.951571684788	-0.451321632643113	0.604261786360014	-0.746897524931718	0.455125420104062	0.999463876637262	259	371	313	582	274.880461672373	388.511678395413	223.631320090478	684.782826580891	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_057680A	10.7626839936817	0.490793547807944	0.945786921891592	0.518926130662019	0.603812254814429	0.999463876637262	10	14	15	6	10.6131452383155	14.6608180526571	10.7171559148791	7.05961676887516	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_057830A	40.2847770044676	-0.235074944029987	0.592161103421436	-0.39697802282479	0.691383667115449	0.999463876637262	39	31	53	42	41.3912664294306	32.4632399737407	37.8672842325729	49.4173173821261	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_058120A	98.1219305403813	-0.199062881998864	0.481063661587121	-0.413797378380478	0.679022504095035	0.999463876637262	91	82	126	102	96.5796216686714	85.8705057369916	90.0241096849846	120.013485070878	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_058450A	11.9156652545772	0.039584032053115	0.902434109441269	0.0438636257639053	0.965013109814192	0.999463876637262	9	14	18	9	9.55183071448399	14.6608180526571	12.8605870978549	10.5894251533127	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_058520A	16.6860123617696	0.283481546562057	0.81494133179404	0.347855159018615	0.727948962494973	0.999463876637262	15	20	27	9	15.9197178574733	20.9440257895101	19.2908806467824	10.5894251533127	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_058530A	377.69959328865	-0.14945426837785	0.609791099138098	-0.245090931286295	0.806386024609423	0.999463876637262	519	158	534	351	550.822237868577	165.45780373713	381.530750569696	412.987580979197	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_058540A	66.7359708575273	0.0558684795209002	0.542757549532206	0.102934504677185	0.918014952369491	0.999463876637262	79	50	99	51	83.8438473826928	52.3600644737754	70.7332290382022	60.0067425354389	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_058680A	11.9838350114712	-0.198636363827679	0.929834707414295	-0.213625456485757	0.830839146220746	0.999463876637262	13	8	13	14	13.7970888098102	8.37761031580406	9.28820179289523	16.4724391273754	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_059440A	38.3392894504749	0.453570060645942	0.677152710869192	0.669819456328751	0.502972889097569	0.999463876637262	27	57	35	34	28.655492143452	59.6904735001039	25.0066971347179	40.0044950236259	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_059650A	9.73455330991627	-0.718100048194782	0.982437288850239	-0.730937288664181	0.4648174584298	0.999463876637262	8	6	19	9	8.49051619065243	6.28320773685304	13.5750641588469	10.5894251533127	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_059690A	11.4567060581445	-0.34346767781487	0.950506327161549	-0.361352331909826	0.717836077517062	0.999463876637262	12	7	13	14	12.7357742859786	7.33040902632855	9.28820179289523	16.4724391273754	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_059840A	3795.0724558312	-0.0639586263744679	0.391442430869011	-0.163392165311457	0.870209671167093	0.999463876637262	3484	3556	4623	3787	3697.61980102914	3723.8477853749	3303.02745296574	4455.79478395504	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_059860A	8.58593911911715	0.268308278355601	1.1128819476787	0.241093207518776	0.809482877145342	0.999463876637262	5	13	15	4	5.30657261915777	13.6136167631816	10.7171559148791	4.70641117925011	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_060020A	1181.07879840463	0.13224782445018	0.52605024162809	0.251397706882298	0.801506640435175	0.999463876637262	1644	693	1702	882	1744.80107717908	725.710493606526	1216.03995780828	1037.76366502465	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_060110A	14.7513869724131	-0.828274319081451	1.01384524529449	-0.816963262318069	0.413949423001133	0.999463876637262	17	3	20	20	18.0423469051364	3.14160386842652	14.2895412198388	23.5320558962505	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_060350A	9.24952619495895	-0.259795187771349	0.985015394639673	-0.263747337539211	0.791974616517366	0.999463876637262	8	8	15	8	8.49051619065243	8.37761031580406	10.7171559148791	9.41282235850021	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_060430A	92.07280482048	0.193863835754516	0.526242608672611	0.368392510525737	0.712580581146574	0.999463876637262	86	100	88	93	91.2730490495137	104.720128947551	62.8739813672908	109.424059917565	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_060440A	9.083943537861	-0.0329805149741147	1.0198671775838	-0.0323380492077898	0.974202466181666	0.999463876637262	6	11	11	9	6.36788714298932	11.5192141842306	7.85924767091135	10.5894251533127	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_060740A	7801.54018521958	-0.126411332159626	0.434577182310734	-0.290883500802946	0.77114042041056	0.999463876637262	8465	5668	9624	7998	8984.02744423411	5935.53690874717	6876.12723498644	9410.46915291059	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_060990A	16.4355764223116	0.532466982103563	0.79347059321384	0.671060763508425	0.502181821104834	0.999463876637262	16	21	21	10	16.9810323813049	21.9912270789856	15.0040182808308	11.7660279481253	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_061760A	14.6009994736527	0.0558702692602107	0.880915124459093	0.0634229878781077	0.949429682418909	0.999463876637262	18	10	14	16	19.103661428968	10.4720128947551	10.0026788538872	18.8256447170004	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_061870A	7.84263999037996	0.778518809721605	1.13553252045573	0.68559798658092	0.492966651543632	0.999463876637262	6	13	11	3	6.36788714298932	13.6136167631816	7.85924767091135	3.52980838443758	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_061980A	6812.60318580169	-0.0572276450117299	0.443465311271778	-0.129046497115212	0.897320857013343	0.999463876637262	5306	7375	7523	7242	5631.33486345023	7723.10950988186	5375.01092984237	8520.95744003232	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_062460A	27.6408832257436	-0.0804366877234059	0.646791763756378	-0.124362572671385	0.901028205929121	0.999463876637262	24	27	40	24	25.4715485719573	28.2744348158387	28.5790824396776	28.2384670755006	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_062480A	176.782066964846	0.00626887223079522	0.423847912076066	0.0147903812952373	0.988199413358012	0.999463876637262	178	158	250	148	188.913985242017	165.45780373713	178.619265247985	174.137213632254	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_062510A	9.21197528479652	0.251601997128664	0.984924969959236	0.255452958146728	0.798373272460417	0.999463876637262	10	9	12	7	10.6131452383155	9.42481160527956	8.57372473190329	8.23621956368769	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_062550A	7.49574322317685	0.151873193082985	1.10249279988167	0.137754362748932	0.89043455364461	0.999463876637262	5	10	10	6	5.30657261915777	10.4720128947551	7.14477060991941	7.05961676887516	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_062680A	27.7031375938046	0.182521860981854	0.667836379160116	0.27330326211249	0.784620107956028	0.999463876637262	22	34	38	21	23.3489195242942	35.6048438421672	27.1501283176938	24.7086586910631	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_062690A	807.065202116147	0.141394877336927	0.456958383559274	0.309426158757815	0.756997374275667	0.999463876637262	1020	583	1019	686	1082.54081430819	610.518351764221	728.052125150788	807.149517241393	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_062700A	411.638482881163	0.0980981987389376	0.404350944502073	0.242606577461413	0.808310185349479	0.999463876637262	447	360	581	323	474.407592152705	376.992464211183	415.111172436318	380.042702724446	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_062780A	105.182488011472	0.293119847747488	0.492182863660631	0.595550697493604	0.551475421310279	0.999463876637262	120	100	157	65	127.357742859786	104.720128947551	112.172898575735	76.4791816628142	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_062800A	25.3841384638636	0.520110362326778	0.688915030926431	0.754970263353596	0.45026682479643	0.999463876637262	26	31	35	14	27.5941776196204	32.4632399737407	25.0066971347179	16.4724391273754	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_062840A	13.253732096641	0.663457032223402	0.881669336476371	0.752500971480914	0.451749845858604	0.999463876637262	12	19	17	7	12.7357742859786	19.8968245000346	12.146110036863	8.23621956368769	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_062960A	8.47907722371569	-0.030631742151412	1.03120828479969	-0.0297047091290214	0.976302556238619	0.999463876637262	7	9	14	6	7.42920166682088	9.42481160527956	10.0026788538872	7.05961676887516	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_063000A	10.0847352232342	-0.805645073608216	0.974655680495893	-0.826594549983347	0.408466907449174	0.999463876637262	6	8	21	9	6.36788714298932	8.37761031580406	15.0040182808308	10.5894251533127	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_063040A	77.7577488653653	-0.101123607305745	0.628930989683868	-0.160786491625376	0.872261564925183	0.999463876637262	59	83	63	99	62.6175569060617	86.9177070264671	45.0120548424923	116.48367668644	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_063560A	497.606448420515	0.0631869187401182	0.425991960119085	0.148328899734292	0.882083208930998	0.999463876637262	494	470	548	495	524.289374772788	492.184606053488	391.533429423584	582.418383432201	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_063790A	8.63646733306611	-0.0629533727053884	1.09283542651739	-0.0576055380140871	0.954062838303392	0.999463876637262	4	12	10	9	4.24525809532622	12.5664154737061	7.14477060991941	10.5894251533127	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_064320A	8.44505462214227	0.530921002471002	1.03007132125573	0.515421594131725	0.606258445888686	0.999463876637262	10	9	11	5	10.6131452383155	9.42481160527956	7.85924767091135	5.88301397406263	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_064480A	23.2227632711051	0.606413283911964	0.74524964909417	0.813704890232479	0.415814032004596	0.999463876637262	20	33	19	20	21.2262904766311	34.5576425526917	13.5750641588469	23.5320558962505	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_064500A	233.536383041591	0.00462848289823185	0.409757562642105	0.0112956619235714	0.990987557400105	0.999463876637262	210	234	338	191	222.876050004626	245.045101737269	241.493246615276	224.731133809193	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_064530A	26.206787874295	0.188896170585629	0.66495164958833	0.284075046212119	0.776352869766806	0.999463876637262	23	30	34	21	24.4102340481257	31.4160386842652	24.292220073726	24.7086586910631	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_064570A	8210.76931018196	-0.398362919963371	0.472298820856616	-0.843455249879416	0.398973883254487	0.999463876637262	8821	4590	12021	8572	9361.85541471814	4806.65391869258	8588.72875018412	10085.839157133	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_064620A	33.8838399098015	0.0342033489799489	0.605186455228604	0.0565170431103402	0.954929918786131	0.999463876637262	34	31	46	29	36.0846938102728	32.4632399737407	32.8659448056293	34.1214810495633	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_064670A	47.397254413703	-0.55038995013591	0.76733843150783	-0.717271450948165	0.473206619283207	0.999463876637262	16	57	51	65	16.9810323813049	59.6904735001039	36.438330110589	76.4791816628142	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_064680A	269.552085996734	-0.273100010038297	0.507887328847011	-0.537717707307798	0.59077195257062	0.999463876637262	310	152	396	261	329.007502387782	159.174596000277	282.932916152809	307.093329446069	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_064690A	23.7894125288956	0.0537168337249091	0.681541020510486	0.0788167287196804	0.937178397846838	0.999463876637262	24	22	34	19	25.4715485719573	23.0384283684612	24.292220073726	22.355453101438	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_064700A	72.4661937120143	-0.28522675609787	0.530318185858408	-0.537840797664111	0.590686963380397	0.999463876637262	73	51	127	58	77.4759602397035	53.4072657632509	90.7385867459765	68.2429620991265	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_064710A	6865.31342679474	0.175611033314492	0.40824532740221	0.430160546923976	0.667078859023006	0.999463876637262	8131	5668	8444	5833	8629.54839327437	5935.53690874717	6033.04430301595	6863.12410214147	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_064720A	8.85993728812873	0.0271919415703971	1.00148775356116	0.0271515467600137	0.978338861526278	0.999463876637262	8	9	13	7	8.49051619065243	9.42481160527956	9.28820179289523	8.23621956368769	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_065280A	32.2103146202266	0.547979602049935	0.673641162582396	0.813459201259705	0.415954828727917	0.999463876637262	32	41	48	15	33.9620647626097	42.9352528684958	34.2948989276132	17.6490419221879	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_065310A	136.558992754108	-0.00540142794386015	0.455778815870269	-0.01185098507386	0.990544503310654	0.999463876637262	116	143	213	103	123.11248476446	149.749784394998	152.183613991283	121.19008786569	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_065320A	131.129386914244	0.27796433861857	0.449284764456321	0.618681870850738	0.536125955337622	0.999463876637262	126	147	180	92	133.725630002776	153.9385895529	128.605870978549	108.247457122752	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_065480A	24.0574953090742	0.387632984855593	0.713364899051722	0.543386681025201	0.586863594084222	0.999463876637262	21	31	35	14	22.2876050004626	32.4632399737407	25.0066971347179	16.4724391273754	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_065490A	580.37221152711	0.336347056072509	0.4032642138346	0.834061254466935	0.404246467194844	0.999463876637262	524	706	723	433	556.128810487734	739.324110369708	516.566915097173	509.469010153824	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_065610A	37.0414724002974	0.356589894042871	0.589470047719152	0.604933016397748	0.545223504489917	0.999463876637262	39	40	48	26	41.3912664294306	41.8880515790203	34.2948989276132	30.5916726651257	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_065630A	240.180873600417	0.441051314949074	0.540845939626875	0.815484193619631	0.414795208635953	0.999463876637262	157	369	261	188	166.626380241554	386.417275816462	186.478512918897	221.201325424755	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_065650A	21.4299890835999	0.571073381283062	0.804915361651185	0.709482522623963	0.478025093488549	0.999463876637262	17	32	33	9	18.0423469051364	33.5104412632162	23.5777430127341	10.5894251533127	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_065670A	60.7635486360309	0.162625904271338	0.525218147873289	0.30963496773644	0.756838561830299	0.999463876637262	61	61	91	42	64.7401859537248	63.8792786580059	65.0174125502666	49.4173173821261	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_065690A	27.8189661963219	-0.0487581356004113	0.670718287847052	-0.0726954020545953	0.942048507499027	0.999463876637262	30	22	46	20	31.8394357149466	23.0384283684612	32.8659448056293	23.5320558962505	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_065700A	13.984774074372	0.584444145879331	0.876402331300992	0.666867402111702	0.504856834600595	0.999463876637262	11	21	18	8	11.6744597621471	21.9912270789856	12.8605870978549	9.41282235850021	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_065710A	27.2572190423886	0.130036501360799	0.792965001674758	0.163987693134198	0.869740832110863	0.999463876637262	41	13	43	18	43.5138954770937	13.6136167631816	30.7225136226535	21.1788503066255	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_065740A	49349.8384127177	0.249910040449972	0.38779990267698	0.644430384651581	0.519296386670557	0.999463876637262	50109	51609	53968	43867	53181.4094746753	54045.0113485414	38558.8980276131	51614.0348000411	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_065790A	24.0544439907913	0.343713011220314	0.739001051307967	0.465104901558627	0.64185633604627	0.999463876637262	17	34	25	21	18.0423469051364	35.6048438421672	17.8619265247985	24.7086586910631	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_065840A	795.874497266389	0.3217173276912	0.429443317682485	0.749149688548805	0.453766989239052	0.999463876637262	1016	659	953	624	1078.29555621286	690.105649764359	680.89663912532	734.200143963017	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_065850A	21.9543045833425	0.305536695723861	0.703836678102793	0.434101696074495	0.664214593912633	0.999463876637262	25	21	27	17	26.5328630957889	21.9912270789856	19.2908806467824	20.002247511813	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_065870A	39.7902562223669	0.47330529939866	0.596859201638482	0.792993218667578	0.427781773748475	0.999463876637262	46	42	55	23	48.8204680962515	43.9824541579713	39.2962383545567	27.0618642806881	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_065880A	15.2554453189101	0.792335753437373	0.864660954288565	0.916354265226767	0.359481114708906	0.999463876637262	15	22	21	6	15.9197178574733	23.0384283684612	15.0040182808308	7.05961676887516	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_066200A	10.0333735455534	0.25106196450293	1.20458702072865	0.208421608553497	0.834899785594899	0.999463876637262	5	16	22	2	5.30657261915777	16.7552206316081	15.7184953418227	2.35320558962505	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_066520A	16.0569788843954	-0.533370481981212	0.810745210087747	-0.657876821650893	0.510617285561934	0.999463876637262	10	15	30	14	10.6131452383155	15.7080193421326	21.4343118297582	16.4724391273754	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_066760A	432.848654999484	-0.0901880361951068	0.395103889906355	-0.228264105970919	0.819440927252681	0.999463876637262	429	366	609	389	455.303930723737	383.275671948036	435.116530144092	457.698487182073	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_067090A	27.4735743368184	0.561779513276778	0.729218062583395	0.770386174043148	0.441070852354286	0.999463876637262	21	41	23	24	22.2876050004626	42.9352528684958	16.4329724028146	28.2384670755006	0.05	DOWN_pEhEx_UP_EhMyb10
EHI_067200A	10.126534594766	-0.787684174304899	0.989344435631844	-0.796167791454596	0.42593451557552	0.999463876637262	6	8	13	14	6.36788714298932	8.37761031580406	9.28820179289523	16.4724391273754	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_067210A	11.370055996798	-0.485117533458221	0.909617789945087	-0.533320190986488	0.593811953160163	0.999463876637262	8	10	19	11	8.49051619065243	10.4720128947551	13.5750641588469	12.9426307429378	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_067220A	12.7249196752794	-0.656572018534648	1.21849136340605	-0.538840108557955	0.58999718570827	0.999463876637262	5	14	40	2	5.30657261915777	14.6608180526571	28.5790824396776	2.35320558962505	0.05	UP_pEhEx_DOWN_EhMyb10
EHI_067260A	215.173162948648	0.183330155153955	0.504879257289165	0.363116829434239	0.716517613349109	0.999463876637262	265	168	214	213	281.248348815362	175.929816631885	152.898091052275	250.616395295068	0.05	DOWN_pEhEx_UP_EhMyb10
