baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	EhMyb10_1	EhMyb10_2	EhMyb10_3	pEhEx_1	pEhEx_2	pEhEx_3	EhMyb10_1.1	EhMyb10_2.1	EhMyb10_3.1	pEhEx_1.1	pEhEx_2.1	pEhEx_3.1	Certeza	DE
EHI_177620A	2312.91764296909	-0.303768891513042	0.421574735729725	-0.720557627788661	0.471181731654537	0.849034704611641	2898	2488	465	3297	3222	4750	2598.09612593629	2238.97473466434	1458.1736181281	1948.98367391471	3025.50862494312	2607.76908022801	15.1	UP_pEhEx_DOWN_EhMyb10
EHI_178990A	43.2431129835029	0.345523462267264	0.479313686237792	0.720871262782692	0.470988725155921	0.849034704611641	35	34	29	51	34	81	31.3779725354624	30.5969216151879	90.9398600553008	30.1480641096906	31.9265342172768	44.4693253680988	15.1	DOWN_pEhEx_UP_EhMyb10
EHI_190440A	138.769800553642	-0.413649862268544	0.574521525927057	-0.719990189403385	0.471531035988904	0.849034704611641	124	48	74	188	175	311	111.167674125638	43.1956540449711	232.053436003181	111.134040247487	164.327749647748	170.740249252824	15.1	UP_pEhEx_DOWN_EhMyb10
EHI_050890A	21.182694409286	-0.590882699845837	0.822769123342793	-0.718163435017062	0.472656520570517	0.850261554763171	18	33	1	40	13	77	16.1372430182378	29.6970121559177	3.13585724328623	23.6455404781887	12.207204259547	42.2733093005383	14.97	UP_pEhEx_DOWN_EhMyb10
EHI_177180A	142.884093654094	0.325256739919879	0.453288359025424	0.717549289417416	0.473035234756677	0.850517352092506	146	91	91	165	119	273	130.890971147929	81.8917607935911	285.363009139047	97.5378544725285	111.742869760469	149.878096611	14.95	DOWN_pEhEx_UP_EhMyb10
EHI_106690A	560.1438869178	0.241474492229144	0.33688414096659	0.716787948332338	0.473504949079223	0.850936430229328	652	566	232	831	465	1114	584.526802660614	509.348753946951	727.518880442406	491.236103434371	436.642306206874	611.590474815581	14.91	DOWN_pEhEx_UP_EhMyb10
EHI_138350A	221.65777490381	0.272070408396193	0.379825742416375	0.716303235966409	0.473804129110906	0.851048775366043	285	266	72	426	231	256	255.506347788765	239.375916165882	225.781721516609	251.82500609271	216.912629535028	140.545028323868	14.9	DOWN_pEhEx_UP_EhMyb10
EHI_024630A	82.9702967245739	-0.353466129269527	0.495018605967614	-0.714046148989907	0.475198643374784	0.851427165707884	108	104	11	137	105	170	96.8234581094269	93.5905837641041	34.4944296761486	80.9859761377964	98.596649788649	93.3306828713184	14.86	UP_pEhEx_DOWN_EhMyb10
EHI_027640A	1130.32498675889	0.442214151545408	0.618451260916285	0.71503476424356	0.474587562187968	0.851427165707884	423	326	1374	692	491	1695	379.225210928589	293.370483722096	4308.66785227528	409.067850272665	461.056714725968	930.561808628734	14.86	DOWN_pEhEx_UP_EhMyb10
EHI_042690A	46.987016994417	-0.534523152248451	0.748446713227392	-0.714176631150563	0.475117965237448	0.851427165707884	103	54	0	85	75	37	92.3408906043608	48.5951108005925	0	50.2467735161511	70.4261784204636	20.313148624934	14.86	UP_pEhEx_DOWN_EhMyb10
EHI_093360A	27.9332562334213	0.411377633487925	0.575704923508715	0.714563340853029	0.474878903772454	0.851427165707884	40	64	2	47	31	20	35.8605400405285	57.5942053932949	6.27171448657247	27.7835100618718	29.1094870804583	10.9800803378022	14.86	DOWN_pEhEx_UP_EhMyb10
EHI_182970A	268.402656172527	-0.431779139292652	0.603751568908497	-0.715160277054438	0.474510011307192	0.851427165707884	460	371	15	512	314	400	412.396210466077	333.866409389256	47.0378586492935	302.662918120816	294.850933653674	219.601606756043	14.86	UP_pEhEx_DOWN_EhMyb10
EHI_022010A	3117.7780213193	-0.671249054008875	0.941179510176086	-0.713199816561339	0.475722119789347	0.851940608945464	1659	301	2823	5923	3332	2670	1487.31589818092	270.87274724034	8852.52499779704	3501.3134063078	3128.80035329313	1465.84072509659	14.81	UP_pEhEx_DOWN_EhMyb10
EHI_095810A	270.884330362713	-0.268745551334497	0.377398848906755	-0.712099552272077	0.476403131518261	0.852735520627011	278	208	96	391	317	654	249.230753281673	187.181167528208	301.042295355478	231.135158174295	297.667980790493	359.048627046131	14.73	UP_pEhEx_DOWN_EhMyb10
EHI_008120A	78.7810693612959	-0.34837769817386	0.490773349499152	-0.709854556139589	0.47779433356627	0.853279294279248	62	95	19	129	67	242	55.5838370628191	85.4913986306721	59.5812876224384	76.2568680421587	62.9140527222808	132.858972087406	14.67	UP_pEhEx_DOWN_EhMyb10
EHI_010255A	28.3845240689196	-0.417457307207042	0.587486370841733	-0.710582113775545	0.477343230060784	0.853279294279248	15	27	10	48	15	107	13.4477025151982	24.2975554002963	31.3585724328623	28.3746485738265	14.0852356840927	58.7434298072416	14.67	UP_pEhEx_DOWN_EhMyb10
EHI_031640A	20.788614348231	-0.451294440066867	0.636209675015889	-0.709348596522988	0.478108178273469	0.853279294279248	29	19	3	30	44	24	25.9988915293831	17.0982797261344	9.4075717298587	17.7341553586415	41.3166913400053	13.1760964053626	14.67	UP_pEhEx_DOWN_EhMyb10
EHI_068020A	169.721847990662	0.652340755236813	0.922164920273538	0.707401399571035	0.47931706742049	0.853279294279248	9	6	295	18	14	102	8.0686215091189	5.39945675562139	925.077886769439	10.6404932151849	13.1462199718199	55.998409722791	14.67	DOWN_pEhEx_UP_EhMyb10
EHI_086520A	59.9370706206443	-0.312627354909586	0.441795742028846	-0.707628718814529	0.479175853592066	0.853279294279248	75	62	12	113	70	121	67.2385125759909	55.7943864747544	37.6302869194348	66.7986518508832	65.7310998590994	66.4294860437031	14.67	UP_pEhEx_DOWN_EhMyb10
EHI_107320A	23.2122953381847	0.403843243312596	0.570141650176915	0.708320893916947	0.478746004827737	0.853279294279248	37	43	3	41	19	29	33.1709995374888	38.69610674862	9.4075717298587	24.2366789901434	17.8412985331841	15.9211164898131	14.67	DOWN_pEhEx_UP_EhMyb10
EHI_128070A	44.3058864952189	0.316090201083378	0.446501273627285	0.707926762482727	0.478990739195502	0.853279294279248	41	54	20	66	33	87	36.7570535415417	48.5951108005925	62.7171448657247	39.0151417890114	30.987518505004	47.7633494694394	14.67	DOWN_pEhEx_UP_EhMyb10
EHI_136390A	172.496671069484	-0.346758369500323	0.488474178165055	-0.70988065490568	0.477778147663312	0.853279294279248	248	106	43	389	221	264	222.335348251276	95.3904026826446	134.841861461308	229.952881150385	207.522472412299	144.937060458989	14.67	UP_pEhEx_DOWN_EhMyb10
EHI_169100A	16491.9427201344	0.330849311219323	0.465305509414071	0.711036737209367	0.477061470782941	0.853279294279248	16660	23051	5416	17726	11010	46395	14935.9149268801	20743.8129456381	16983.8028296382	10478.5212629093	10338.5629921241	25471.0413636166	14.67	DOWN_pEhEx_UP_EhMyb10
EHI_178070A	125.229390268402	0.270472205121762	0.382335187553449	0.707421691559454	0.479304460836089	0.853279294279248	192	195	20	218	171	94	172.130592194537	175.482344557695	62.7171448657247	128.868195606129	160.571686798657	51.6063775876702	14.67	DOWN_pEhEx_UP_EhMyb10
EHI_189940A	9921.50498274349	-0.372494283012097	0.525283218320227	-0.709130370094966	0.478243578022702	0.853279294279248	15662	13610	839	16648	13411	14890	14041.1944528689	12247.7677406679	2630.98422711715	9841.27394702215	12593.1397172912	8174.66981149371	14.67	UP_pEhEx_DOWN_EhMyb10
EHI_064530A	37.1546637507214	0.327724341372335	0.464180967997586	0.706027097117086	0.480171286478168	0.854003736313397	23	30	25	34	21	104	20.6198105233039	26.997283778107	78.3964310821558	20.0987094064604	19.7193299577298	57.0964177565713	14.6	DOWN_pEhEx_UP_EhMyb10
EHI_067860A	119.194644812708	-0.284400215918597	0.402843121242045	-0.705982554801321	0.480198986325275	0.854003736313397	149	109	29	202	157	229	133.580511650969	98.0901310604553	90.9398600553008	119.409979414853	147.425466826837	125.721919867835	14.6	UP_pEhEx_DOWN_EhMyb10
EHI_091470A	38.3598760019886	-0.546378403308772	0.77466707732007	-0.705307375652191	0.480618971449072	0.854328137088909	7	5	44	27	20	85	6.27559450709248	4.49954729635116	137.977718704594	15.9607398227774	18.780314245457	46.6653414356592	14.57	UP_pEhEx_DOWN_EhMyb10
EHI_012720A	375.044991819482	-0.370630649417372	0.528545519302377	-0.701227492963263	0.483161054871922	0.854732128726936	569	495	36	664	450	668	510.116182076517	445.455182338765	112.890860758304	392.515971937933	422.557070522782	366.734683282592	14.53	UP_pEhEx_DOWN_EhMyb10
EHI_026470A	133.771910916686	0.28998757713231	0.411821677694658	0.704158117065705	0.481334310626186	0.854732128726936	234	217	11	332	149	49	209.784159237092	195.28035266164	34.4944296761486	196.257985968966	139.913341128654	26.9011968276153	14.53	DOWN_pEhEx_UP_EhMyb10
EHI_031240A	416.765738105702	-0.474679383125937	0.674478168440475	-0.703772791080085	0.481574280803851	0.854732128726936	91	54	467	191	226	1058	81.5827285922023	48.5951108005925	1464.44533261467	112.907455783351	212.217550973664	580.846249869735	14.53	UP_pEhEx_DOWN_EhMyb10
EHI_058530A	394.00820563051	0.438042924864953	0.621798803812897	0.704476950066251	0.481135799627493	0.854732128726936	519	158	263	534	351	522	465.290507025857	142.185694564697	824.730454984279	315.66796538382	329.59451500777	286.580096816637	14.53	DOWN_pEhEx_UP_EhMyb10
EHI_084940A	62.2989279269115	0.328454229110823	0.468465432983936	0.701127993625276	0.483223141741341	0.854732128726936	100	127	3	121	83	20	89.6513501013212	114.288501327319	9.4075717298587	71.5277599465209	77.9383041186464	10.9800803378022	14.53	DOWN_pEhEx_UP_EhMyb10
EHI_096410A	623.007054122037	0.510448972730779	0.727218876280292	0.701919311200658	0.482729485064315	0.854732128726936	28	27	1010	55	43	817	25.1023780283699	24.2975554002963	3167.2158157191	32.5126181575095	40.3776756277325	448.536281799219	14.53	DOWN_pEhEx_UP_EhMyb10
EHI_138450A	55.6528910373892	0.483081427117982	0.687415808421447	0.702749953084888	0.482211591150638	0.854732128726936	12	11	71	11	20	119	10.7581620121585	9.89900405197255	222.645864273323	6.5025236315019	18.780314245457	65.3314780099229	14.53	DOWN_pEhEx_UP_EhMyb10
EHI_163760A	23.6613399176163	0.399793740092487	0.568400285529701	0.703366536348435	0.481827355298021	0.854732128726936	49	24	5	38	25	27	43.9291615496474	21.5978270224856	15.6792862164312	22.4632634542793	23.4753928068212	14.8231084560329	14.53	DOWN_pEhEx_UP_EhMyb10
EHI_169300A	129.765076214983	-0.428462261884583	0.610768166914635	-0.701513741374259	0.4829824620855	0.854732128726936	82	37	89	106	148	348	73.5141070830833	33.2966499929986	279.091294652475	62.6606822672001	138.974325416382	191.053397877758	14.53	UP_pEhEx_DOWN_EhMyb10
EHI_187060A	26.3701688039902	-0.428632809859929	0.610601008010934	-0.701985100313254	0.482688455431376	0.854732128726936	10	16	17	29	30	66	8.96513501013212	14.3985513483237	53.309573135866	17.1430168466868	28.1704713681854	36.2342651147471	14.53	UP_pEhEx_DOWN_EhMyb10
EHI_073330A	37.0855554541346	0.440178324874927	0.62886272778003	0.699959316127409	0.48395271220641	0.855013138493448	24	22	33	44	27	48	21.5163240243171	19.7980081039451	103.483289028446	26.0100945260076	25.3534242313669	26.3521928107252	14.5	DOWN_pEhEx_UP_EhMyb10
EHI_148920A	22.0872997991176	0.357742993857769	0.511103264968847	0.699942689428083	0.483963096067064	0.855013138493448	24	28	9	35	20	33	21.5163240243171	25.1974648595665	28.2227151895761	20.6898479184151	18.780314245457	18.1171325573736	14.5	DOWN_pEhEx_UP_EhMyb10
EHI_185600A	53.439436964616	0.306272421079627	0.437700233414694	0.699730997834429	0.484095314230439	0.855013138493448	39	56	30	64	37	125	34.9640265395153	50.394929719133	94.075717298587	37.832864765102	34.7435813540954	68.6255021112635	14.5	DOWN_pEhEx_UP_EhMyb10
EHI_086110A	3533.196374391	-0.306422106084336	0.438404247056499	-0.698948762795279	0.484584051838775	0.855456185769383	6185	3965	322	8737	4272	3461	5544.93600376671	3568.14100600647	1009.74603233817	5164.77717894837	4011.47512282961	1900.10290245666	14.45	UP_pEhEx_DOWN_EhMyb10
EHI_178910A	37.3517693791656	-0.331353304270907	0.474549756652319	-0.698247759325424	0.485022263355444	0.855809646234631	38	25	14	68	38	87	34.067513038502	22.4977364817558	43.9020014060073	40.1974188129208	35.6825970663682	47.7633494694394	14.42	UP_pEhEx_DOWN_EhMyb10
EHI_152460A	35.1409529478078	-0.365252206011273	0.523631922537479	-0.697536170524688	0.485467311406707	0.856174816978184	25	17	19	37	38	102	22.4128375253303	15.2984608075939	59.5812876224384	21.8721249423246	35.6825970663682	55.998409722791	14.38	UP_pEhEx_DOWN_EhMyb10
EHI_107130A	108.180627091727	0.662018571548938	0.95020058423289	0.696714549047973	0.485981451892951	0.856661422062281	68	126	61	119	217	17	60.9629180688984	113.388591868049	191.28729184046	70.3454829226115	203.766409563208	9.33306828713184	14.33	DOWN_pEhEx_UP_EhMyb10
EHI_130260A	10937.4979989603	-2.59291615675518	3.72507898057379	-0.696070115634377	0.486384920628029	0.856952559813028	20253	0	0	26518	22211	19919	18157.0879360206	0	0	15675.8110600152	20856.4779852922	10935.6110124341	14.3	UP_pEhEx_DOWN_EhMyb10
EHI_058470.mRNA	592.052618482746	0.554418839264092	0.798393771954207	0.694417790743852	0.487420239876816	0.857782654673208	173	191	797	489	228	406	155.096835675286	171.882706720614	2499.27822289913	289.066732345857	214.095582398209	222.895630857384	14.22	DOWN_pEhEx_UP_EhMyb10
EHI_095950A	43.3657698577576	-0.42524702668642	0.612592288766343	-0.694176264514846	0.487571675793114	0.857782654673208	35	75	4	153	44	31	31.3779725354624	67.4932094452674	12.5434289731449	90.4441923290719	41.3166913400053	17.0191245235934	14.22	UP_pEhEx_DOWN_EhMyb10
EHI_158250A	185.51529246679	-0.339288526670624	0.488541711032893	-0.694492443548553	0.487373438024246	0.857782654673208	293	134	29	433	316	157	262.678455796871	120.587867542211	90.9398600553008	255.962975676393	296.72896507822	86.193630651747	14.22	UP_pEhEx_DOWN_EhMyb10
EHI_014000A	82.0062445394631	0.386033538086297	0.560329371924542	0.688940393683813	0.490860778415618	0.860394038713681	109	170	5	248	76	14	97.7199716104401	152.984608075939	15.6792862164312	146.60235096477	71.3651941327364	7.68605623646152	13.96	DOWN_pEhEx_UP_EhMyb10
EHI_016460A	203.378964522537	0.458489715912693	0.667884791581253	0.686480245832809	0.492410317036485	0.860394038713681	206	64	174	178	180	288	184.681781208722	57.5942053932949	545.639160331805	105.22265512794	169.022828209113	158.113156864351	13.96	DOWN_pEhEx_UP_EhMyb10
EHI_044970A	11016.3173179065	-0.377998745127078	0.549856144888998	-0.687450251562408	0.491799040178983	0.860394038713681	16052	16210	952	15247	16859	16922	14390.8347182641	14587.5323347705	2985.33609560849	9013.08889177359	15830.8658932079	9290.24597381441	13.96	UP_pEhEx_DOWN_EhMyb10
EHI_068320A	118.205941771857	-0.367238477149653	0.534415460202141	-0.687177869088492	0.491970648653247	0.860394038713681	130	136	20	180	105	369	116.546755131718	122.387686460752	62.7171448657247	106.404932151849	98.596649788649	202.58248223245	13.96	UP_pEhEx_DOWN_EhMyb10
EHI_068680A	21.9686662239854	0.502700706643175	0.729050055347393	0.689528384170602	0.49049081749238	0.860394038713681	11	16	13	16	2	101	9.86164851114533	14.3985513483237	40.766144162721	9.45821619127549	1.8780314245457	55.4494057059009	13.96	DOWN_pEhEx_UP_EhMyb10
EHI_072070A	54.6057108443006	0.360187193482575	0.524533929593236	0.686680447462935	0.492284120895685	0.860394038713681	49	56	30	89	56	62	43.9291615496474	50.394929719133	94.075717298587	52.6113275639699	52.5848798872795	34.0382490471867	13.96	DOWN_pEhEx_UP_EhMyb10
EHI_087110A	8438.86185187338	0.268947968038866	0.391106463741757	0.687659225740768	0.491667402461757	0.860394038713681	16891	15227	277	18494	9508	1927	15143.0095456142	13702.9213363078	868.632456390287	10932.5156400906	8928.16139229024	1057.93074054724	13.96	DOWN_pEhEx_UP_EhMyb10
EHI_087650A	20.2386323049674	0.660761156898285	0.956664011738217	0.690693021573699	0.489758475723612	0.860394038713681	4	17	7	5	2	138	3.58605400405285	15.2984608075939	21.9510007030036	2.95569255977359	1.8780314245457	75.7625543308349	13.96	DOWN_pEhEx_UP_EhMyb10
EHI_094010A	50.7896898569647	0.405791122754887	0.588697276256123	0.689303550605082	0.490632264038233	0.860394038713681	110	77	1	82	89	3	98.6164851114533	69.2930283638079	3.13585724328623	48.4733579802869	83.5723983922835	1.64701205067032	13.96	DOWN_pEhEx_UP_EhMyb10
EHI_118850A	21.5889944684571	0.362673953483719	0.524617636706301	0.691311019890008	0.489370108060709	0.860394038713681	31	36	4	39	26	17	27.7919185314096	32.3967405337284	12.5434289731449	23.054401966234	24.414408519094	9.33306828713184	13.96	DOWN_pEhEx_UP_EhMyb10
EHI_122880A	19.6185636704787	-0.475405237244893	0.691700536126752	-0.687299217529847	0.491894191818707	0.860394038713681	33	20	1	35	23	45	29.584945533436	17.9981891854046	3.13585724328623	20.6898479184151	21.5973613822755	24.7051807600549	13.96	UP_pEhEx_DOWN_EhMyb10
EHI_126250A	29261.5405751294	-0.465025247248666	0.677772613134165	-0.686108051929525	0.492644973779608	0.860394038713681	55931	9466	5183	52500	44847	50105	50142.8966251699	8518.54294145202	16253.1480919525	31034.7718776227	42112.0376483004	27507.8462662789	13.96	UP_pEhEx_DOWN_EhMyb10
EHI_166050A	58.289713679128	0.397926227128975	0.577340497328635	0.68924010868835	0.490672180372086	0.860394038713681	103	131	0	124	67	6	92.3408906043608	117.8881391644	0	73.3011754823851	62.9140527222808	3.29402410134065	13.96	DOWN_pEhEx_UP_EhMyb10
EHI_169630A	21.6929425210099	0.47521762799114	0.691838027635629	0.686891452924619	0.492151133388405	0.860394038713681	24	52	3	52	12	19	21.5163240243171	46.7952918820521	9.4075717298587	30.7392026216454	11.2681885472742	10.4310763209121	13.96	DOWN_pEhEx_UP_EhMyb10
EHI_192760A	62.6967440595142	0.344904009091093	0.501582269434693	0.687631980053474	0.491684564084481	0.860394038713681	33	34	56	54	36	136	29.584945533436	30.5969216151879	175.608005624029	31.9214796455548	33.8045656418225	74.6645462970547	13.96	DOWN_pEhEx_UP_EhMyb10
EHI_013890A	7298.40445021931	-0.460051123643533	0.672155540215794	-0.684441466473421	0.493696439099873	0.861393689957857	10471	13101	336	11585	9011	11384	9387.39286910934	11789.7138258993	1053.64803374417	6848.33966099541	8461.47058329063	6249.86172827699	13.86	UP_pEhEx_DOWN_EhMyb10
EHI_053060A	220.801749042235	0.255277469874654	0.372919734607031	0.684537304371023	0.493635941482297	0.861393689957857	331	356	31	394	322	137	296.745968835373	320.367767500203	97.2115745418732	232.908573710159	302.363059351857	75.2135503139448	13.86	DOWN_pEhEx_UP_EhMyb10
EHI_134660A	26.2694528642924	0.374941095757261	0.5481303919867	0.684036319165384	0.493952231949819	0.861422030112294	27	47	7	55	25	24	24.2058645273567	42.2957445857009	21.9510007030036	32.5126181575095	23.4753928068212	13.1760964053626	13.86	DOWN_pEhEx_UP_EhMyb10
EHI_022880A	22.2803498619241	0.489515468159137	0.717940860182843	0.681832578848443	0.495344821318547	0.862857825372927	10	21	11	14	4	108	8.96513501013212	18.8980986446749	34.4944296761486	8.27593916736606	3.75606284909139	59.2924338241317	13.71	DOWN_pEhEx_UP_EhMyb10
EHI_120300A	95.8005278988507	0.333594882398964	0.489433052542846	0.681594511579826	0.495495386372384	0.862857825372927	194	162	7	145	119	65	173.923619196563	145.785332401778	21.9510007030036	85.7150842334342	111.742869760469	35.685261097857	13.71	DOWN_pEhEx_UP_EhMyb10
EHI_188220A	134.023135949438	-0.306943360954943	0.450035160589296	-0.682043066486222	0.495211719289091	0.862857825372927	193	186	13	266	183	171	173.02710569555	167.383159424263	40.766144162721	157.242844179955	171.839875345931	93.8796868882085	13.71	UP_pEhEx_DOWN_EhMyb10
EHI_102270A	58.3837910289963	-0.493640505680438	0.725687902989759	-0.680238024702754	0.496353759239434	0.863230340409325	137	58	0	131	89	26	122.82234963881	52.1947486376735	0	77.4391450660681	83.5723983922835	14.2741044391428	13.68	UP_pEhEx_DOWN_EhMyb10
EHI_110000A	246.887708750733	-0.302854495683607	0.445257381183547	-0.680178495589638	0.496391446891057	0.863230340409325	76	150	155	238	136	954	68.1350260770041	134.986418890535	486.057872709366	140.690965845223	127.706136869107	523.749832113163	13.68	UP_pEhEx_DOWN_EhMyb10
EHI_180350A	85.0872469660653	-0.319748312375897	0.470136211268519	-0.680118452295248	0.496429461614707	0.863230340409325	111	87	11	219	154	44	99.5129986124665	78.2921229565102	34.4944296761486	129.459334118083	144.608419690019	24.1561767431648	13.68	UP_pEhEx_DOWN_EhMyb10
EHI_155270A	230.450382799249	-0.465964759342359	0.685703018700083	-0.679543106322775	0.49679380443806	0.863446360927629	321	59	76	490	342	351	287.780833825241	53.0946580969437	238.325150489754	289.657870857812	321.143373597314	192.700409928428	13.66	UP_pEhEx_DOWN_EhMyb10
EHI_179330A	264.324953004557	-0.32428110829515	0.477634519928755	-0.678931473260184	0.497181282612355	0.863702363417405	271	149	110	442	353	494	242.95515877458	134.086509431265	344.944296761486	261.283222283985	331.472546432315	271.207984343714	13.63	UP_pEhEx_DOWN_EhMyb10
EHI_118630A	23.3380718565371	0.413139928423586	0.60965669162629	0.677659958626082	0.497987320030533	0.8642675689333	16	13	20	28	13	41	14.3442160162114	11.698822970513	62.7171448657247	16.5518783347321	12.207204259547	22.5091646924944	13.57	DOWN_pEhEx_UP_EhMyb10
EHI_194570A	270.156445717056	-0.486748855018618	0.717902194096055	-0.678015555630815	0.497761830278478	0.8642675689333	579	410	0	610	369	47	519.08131708665	368.962878300795	0	360.594492292378	346.496797828681	25.8031887938351	13.57	UP_pEhEx_DOWN_EhMyb10
EHI_011510A	32.9098519281168	-0.35812780603988	0.53528952509911	-0.669035707309183	0.503472700499225	0.864382256450465	21	35	12	75	39	52	18.8267835212774	31.4968310744581	37.6302869194348	44.3353883966039	36.6216127786411	28.5482088782856	13.56	UP_pEhEx_DOWN_EhMyb10
EHI_021450A	14494.8748240195	0.244116093130195	0.361959142928882	0.674429967854574	0.500037995621196	0.864382256450465	15469	11874	7087	14642	12052	36829	13868.1673471734	10685.5249193747	22223.8202831695	8655.45009204099	11317.0173643124	20219.2689380458	13.56	DOWN_pEhEx_UP_EhMyb10
EHI_025110A	234.260008828006	0.282683919668531	0.419232604653856	0.674288966388795	0.500127617420606	0.864382256450465	405	442	17	492	247	125	363.087967910351	397.759980997443	53.309573135866	290.840147881721	231.936880931393	68.6255021112635	13.56	DOWN_pEhEx_UP_EhMyb10
EHI_037140A	58.7219511900893	-0.308199172206926	0.457818050599876	-0.673191395147254	0.50082553482208	0.864382256450465	85	71	6	166	74	47	76.203647586123	63.8935716081865	18.8151434597174	98.1289929844832	69.4871627081908	25.8031887938351	13.56	UP_pEhEx_DOWN_EhMyb10
EHI_049290A	224.498030216706	0.288614685040035	0.430663816377829	0.670162372746979	0.502754287371722	0.864382256450465	309	182	97	379	178	384	277.022671813082	163.783521587182	304.178152598765	224.041496030838	167.144796784567	210.817542485802	13.56	DOWN_pEhEx_UP_EhMyb10
EHI_049390A	44.2465499540267	0.292900768500846	0.433517293581727	0.675638026065569	0.499270492358153	0.864382256450465	63	58	12	72	43	66	56.4803505638323	52.1947486376735	37.6302869194348	42.5619728607397	40.3776756277325	36.2342651147471	13.56	DOWN_pEhEx_UP_EhMyb10
EHI_049620A	2750.679096265	-0.444159350345297	0.66300311775267	-0.669920455051295	0.502908499400492	0.864382256450465	4348	5318	72	4920	3606	2368	3898.04070240544	4785.71850439909	225.781721516609	2908.40147881721	3386.09065845589	1300.04151199578	13.56	UP_pEhEx_DOWN_EhMyb10
EHI_049920A	1086.45429818915	0.240845391970164	0.357108527201411	0.674431926500387	0.500036750748317	0.864382256450465	1344	1233	384	1329	1110	2135	1204.91414536176	1109.5883632802	1204.16918142191	785.623082387821	1042.30744062286	1172.12357606038	13.56	DOWN_pEhEx_UP_EhMyb10
EHI_052780A	891.387694023911	-0.482249872868483	0.715578928013202	-0.673929672869832	0.500356026130859	0.864382256450465	1732	1511	14	1366	1333	606	1552.76138375488	1359.76319295732	43.9020014060073	807.495207330145	1251.70794445971	332.696434235406	13.56	UP_pEhEx_DOWN_EhMyb10
EHI_073380A	251.819619914334	0.339616197357373	0.507133569610481	0.669678005378791	0.503063075618383	0.864382256450465	199	117	207	292	143	494	178.406186701629	105.289406734617	649.12244936025	172.612445490778	134.279246855017	271.207984343714	13.56	DOWN_pEhEx_UP_EhMyb10
EHI_081930A	59.2557710382277	0.30791699808467	0.455535736017262	0.675944769507614	0.49907571184655	0.864382256450465	100	100	4	134	82	13	89.6513501013212	89.9909459270232	12.5434289731449	79.2125606019323	76.9992884063735	7.13705221957141	13.56	DOWN_pEhEx_UP_EhMyb10
EHI_084950A	194.284766025639	-0.398411455181874	0.593204739687674	-0.671625542627391	0.501822113123149	0.864382256450465	337	294	8	395	238	213	302.125049841452	264.573381025448	25.0868579462899	233.499712222114	223.485739520938	116.937855597593	13.56	UP_pEhEx_DOWN_EhMyb10
EHI_118070A	74.2006450397786	-0.286129480620174	0.424342841597781	-0.674288458697239	0.50012794012932	0.864382256450465	89	61	21	127	97	143	79.7897015901758	54.8944770154842	65.8530021090109	75.0745910182492	91.0845240904663	78.5075744152855	13.56	UP_pEhEx_DOWN_EhMyb10
EHI_130950A	43.7731448751526	0.333799614963233	0.499054247568762	0.668864390172814	0.503581987559434	0.864382256450465	21	34	33	44	19	120	18.8267835212774	30.5969216151879	103.483289028446	26.0100945260076	17.8412985331841	65.880482026813	13.56	DOWN_pEhEx_UP_EhMyb10
EHI_137090A	85.4083752591481	-0.302207455469687	0.449104333375522	-0.672911466247185	0.501003617010066	0.864382256450465	69	56	40	164	66	211	61.8594315699116	50.394929719133	125.434289731449	96.9467159605738	61.975037010008	115.839847563813	13.56	UP_pEhEx_DOWN_EhMyb10
EHI_141330A	498.201890625263	0.403075124868048	0.597686674109902	0.674392022322269	0.500062113304614	0.864382256450465	102	126	642	186	161	929	91.4443771033476	113.388591868049	2013.22035018976	109.951763223578	151.181529675929	510.024731690911	13.56	DOWN_pEhEx_UP_EhMyb10
EHI_147720A	620.825388141889	0.343283832048508	0.509590814837076	0.67364603531612	0.500536378187905	0.864382256450465	650	1182	145	966	426	1189	582.733775658588	1063.69298085741	454.699300276504	571.039802548258	400.020693428233	652.765776082339	13.56	DOWN_pEhEx_UP_EhMyb10
EHI_148320A	15892.1343418074	-0.311936441803629	0.466094962501741	-0.669255123739863	0.50333274811013	0.864382256450465	24496	16337	2418	23953	22797	28308	21960.9947208196	14701.8208360978	7582.50281426611	14159.5407768514	21406.7411926841	15541.2057101252	13.56	UP_pEhEx_DOWN_EhMyb10
EHI_155190A	56.4388996599908	0.302074250044953	0.450227131282323	0.670937464796035	0.502260368225552	0.864382256450465	106	86	5	125	67	25	95.0304311074004	77.39221349724	15.6792862164312	73.8923139943398	62.9140527222808	13.7251004222527	13.56	DOWN_pEhEx_UP_EhMyb10
EHI_155410A	11821.420651551	-0.344122204284603	0.513770124748806	-0.669798004414626	0.502986565893343	0.864382256450465	20885	13250	1145	23423	13804	18000	18723.6844686609	11923.8003353306	3590.55654356274	13846.2373655154	12962.1728922144	9882.07230402195	13.56	UP_pEhEx_DOWN_EhMyb10
EHI_182730A	2233.80245651777	-0.298207873111837	0.441062110203198	-0.676113105645036	0.498968836423788	0.864382256450465	2218	2662	494	3378	2194	6216	1988.4669452473	2395.55898057736	1549.1134781834	1996.86589338304	2060.20047272663	3412.60896898891	13.56	UP_pEhEx_DOWN_EhMyb10
